,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,creativecost,influencecost,threatcost,myscore
411,0,0,0,,,0,67527,0,0,0,0,0.0,0,275,2,1.1,1.1,0,Allan-Roméo,0.0,0,0,0.0,412,False,0.0,0,0,0,0,0,,45,0,0,0,67527.jpg,0.0,0,0,Nyom,1.0,False,2.0,a,18,57,0.0,0,106,106,2273,2273,0.0,0.0,Nyom,0,0.0,0.0,0.0,0.0
412,0,0,20,,,0,52153,0,0,0,0,0.2,0,205,2,1.1,1.1,2,Miguel,2.0,1,0,3.1,413,False,31.2,0,0,0,0,90,,45,0,0,0,52153.jpg,2.0,0,0,Britos,0.1,False,3.0,a,18,57,0.0,2,79,79,99,99,0.4,0.4,Britos,0,0.0044444444444444444,0.6933333333333334,0.0,0.6977777777777778
413,0,0,0,,,0,85624,0,0,0,0,0.0,0,0,2,1.7,1.7,0,Christian,0.0,0,0,0.0,414,False,0.0,0,0,0,0,0,,50,0,0,0,85624.jpg,0.0,0,0,Kabasele,0.1,False,27.0,a,18,57,0.0,0,17,17,192,192,0.0,0.0,Kabasele,0,0.0,0.0,0.0,0.0
414,0,0,7,75.0,75.0,0,44302,0,0,0,0,13.7,0,56,3,0.4,0.4,1,Adlène,1.0,1,0,2.2,415,False,5.6,0,0,0,0,72,,45,0,0,0,44302.jpg,1.0,0,0,Guédioura,0.0,False,17.0,a,18,57,3.0,1,57,57,54,54,0.2,0.2,Guédioura,1,0.3044444444444444,0.12444444444444444,0.06666666666666667,0.4955555555555555
415,0,3,28,,,0,38439,0,0,0,0,18.4,1,347,3,0.5,0.5,10,Etienne,10.0,1,1,8.1,416,True,44.4,0,0,0,0,90,,45,0,0,0,38439.jpg,10.0,0,0,Capoue,3.9,False,29.0,a,18,57,18.0,10,35667,35667,3334,3334,2.2,2.2,Capoue,0,0.40888888888888886,0.9866666666666666,0.4,1.7955555555555556
416,0,0,0,0.0,0.0,0,41926,0,0,0,0,0.0,0,250,3,0.0,0.0,0,Almen,0.0,0,0,0.0,417,False,0.0,0,0,0,0,0,Joined Sheffield Wednesday on 29/7,50,0,0,0,41926.jpg,0.0,0,0,Abdi,0.0,False,22.0,u,18,57,0.0,0,2,2,21,21,0.0,0.0,Abdi,0,0.0,0.0,0.0,0.0
417,0,0,-6,0.0,,0,16045,0,0,0,0,1.1,0,351,3,0.0,0.5,-2,Ben,-2.0,0,0,0.0,418,False,0.0,0,0,0,0,12,Suspended until 27 Aug,45,0,0,0,16045.jpg,-2.0,1,0,Watson,1.9,False,23.0,s,18,57,0.0,-2,95,95,8648,8648,-0.4,-0.4,Watson,0,0.024444444444444446,0.0,0.0,0.024444444444444446
418,0,0,3,,,0,19342,0,0,0,0,0.0,0,176,3,0.5,0.5,1,Ikechi,1.0,0,0,0.0,419,False,0.0,0,0,0,0,10,,45,0,0,0,19342.jpg,1.0,0,0,Anya,0.2,False,21.0,a,18,57,0.0,1,62,62,248,248,0.2,0.2,Anya,0,0.0,0.0,0.0,0.0
419,0,0,5,75.0,75.0,0,21123,0,0,0,0,0.9,0,127,3,0.4,0.4,2,Valon,2.0,1,0,1.5,420,False,13.8,0,0,0,0,63,,45,0,0,0,21123.jpg,2.0,0,0,Behrami,0.2,False,11.0,a,18,57,0.0,2,364,364,291,291,0.4,0.4,Behrami,0,0.02,0.3066666666666667,0.0,0.3266666666666667
420,0,0,0,,,0,88935,0,0,0,0,0.0,0,55,3,0.9,0.9,0,Steven,0.0,0,0,0.0,421,False,0.0,0,0,0,0,0,Season-long loan to Feyenoord,50,0,0,0,88935.jpg,0.0,0,0,Berghuis,0.0,False,20.0,u,18,57,0.0,0,0,0,11,11,0.0,0.0,Berghuis,0,0.0,0.0,0.0,0.0
421,0,0,8,,,0,44604,0,0,0,0,15.5,0,74,3,0.9,0.9,2,Nordin,2.0,1,0,3.1,422,False,12.0,0,0,0,0,90,,50,0,0,0,44604.jpg,2.0,0,0,Amrabat,0.1,False,7.0,a,18,57,3.0,2,147,147,113,113,0.4,0.4,Amrabat,0,0.31,0.24,0.06,0.61
422,0,0,0,,,0,28160,0,0,0,0,0.0,0,69,3,0.5,0.5,0,Mario,0.0,0,0,0.0,423,False,0.0,0,0,0,0,0,,45,0,0,0,28160.jpg,0.0,0,0,Suárez,0.3,False,4.0,a,18,57,0.0,0,102,102,561,561,0.0,0.0,Suárez,0,0.0,0.0,0.0,0.0
423,0,0,0,25.0,25.0,0,173514,0,0,0,0,0.0,0,0,3,0.4,0.4,0,Isaac,0.0,0,0,0.0,424,False,0.0,0,0,0,0,0,Leg injury - 25% chance of playing,60,0,0,0,173514.jpg,0.0,0,0,Success,0.1,False,10.0,d,18,57,0.0,0,11,11,370,370,0.0,0.0,Success,0,0.0,0.0,0.0,0.0
424,1,0,17,,,0,41725,0,0,0,0,15.8,0,629,4,1.7,1.7,5,Troy,5.0,1,0,4.8,425,False,22.0,0,0,0,0,90,,70,0,0,0,41725.jpg,5.0,0,0,Deeney,5.0,False,9.0,a,18,57,10.0,5,4049,4049,5818,5818,0.7,0.7,Deeney,0,0.22571428571428573,0.3142857142857143,0.14285714285714285,0.6828571428571428
425,0,0,2,,,0,58498,0,0,0,0,8.8,0,709,4,1.8,1.8,2,Odion,2.0,1,0,1.0,426,False,0.0,0,0,0,0,80,,75,0,0,0,58498.jpg,2.0,0,0,Ighalo,9.2,False,24.0,a,18,57,2.0,2,1998,1998,21523,21523,0.3,0.3,Ighalo,0,0.11733333333333335,0.0,0.02666666666666667,0.14400000000000002
426,0,0,0,0.0,0.0,0,179620,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Mamadou Obbi,0.0,0,0,0.0,427,False,0.0,0,0,0,0,0,Joined Belgian side SV Zulte Waregem in season-long loan deal,45,0,0,0,179620.jpg,0.0,0,0,Oularé,0.0,False,10.0,u,18,57,0.0,0,22,22,71,71,0.0,0.0,Oularé,0,0.0,0.0,0.0,0.0
427,0,0,0,,,0,133801,0,0,0,0,0.0,0,0,4,0.8,0.8,0,Jerome,0.0,0,0,0.0,428,False,0.0,0,0,0,0,0,,50,0,0,0,133801.jpg,0.0,0,0,Sinclair,0.5,False,19.0,a,18,57,0.0,0,400,400,1468,1468,0.0,0.0,Sinclair,0,0.0,0.0,0.0,0.0
428,0,0,0,,,0,12086,0,0,0,0,0.0,0,218,1,1.7,1.7,0,Boaz,0.0,0,0,0.0,429,False,0.0,0,0,0,0,0,,45,0,0,0,12086.jpg,0.0,0,0,Myhill,1.4,False,13.0,a,19,35,0.0,0,114,114,3025,3025,0.0,0.0,Myhill,0,0.0,0.0,0.0,0.0
429,0,3,32,,,1,9089,0,0,0,0,10.0,1,129,1,1.7,1.7,10,Ben,10.0,0,0,3.4,430,True,23.6,0,0,0,0,90,,45,0,0,0,9089.jpg,10.0,0,4,Foster,9.0,False,1.0,a,19,35,0.0,10,55745,55745,2458,2458,2.2,2.2,Foster,0,0.2222222222222222,0.5244444444444445,0.0,0.7466666666666667
430,0,0,20,,,1,37642,0,0,0,0,1.0,0,343,2,1.6,1.6,5,Jonny,5.0,0,0,1.5,431,False,13.6,0,0,0,0,90,,45,0,0,0,37642.jpg,5.0,0,0,Evans,8.5,False,6.0,a,19,35,0.0,5,6037,6037,2881,2881,1.1,1.1,Evans,1,0.022222222222222223,0.3022222222222222,0.0,0.3244444444444444
431,0,0,18,,,1,39253,0,0,0,0,0.0,0,261,2,1.6,1.6,6,Jonas,6.0,0,0,1.6,432,False,5.8,0,0,0,0,90,,45,0,0,0,39253.jpg,6.0,0,0,Olsson,1.2,False,3.0,a,19,35,10.0,6,3807,3807,686,686,1.3,1.3,Olsson,0,0.0,0.1288888888888889,0.2222222222222222,0.3511111111111111
432,0,0,18,,,1,60232,0,0,0,0,20.0,0,433,2,2.2,2.2,5,Craig,5.0,0,0,4.6,433,False,18.0,0,0,0,0,90,,50,0,0,0,60232.jpg,5.0,0,0,Dawson,3.1,False,25.0,a,19,35,8.0,5,2004,2004,1567,1567,1.0,1.0,Dawson,1,0.4,0.36,0.16,0.92
433,0,0,0,,,0,42583,0,0,0,0,0.0,0,16,2,1.0,1.0,0,Sébastien,0.0,0,0,0.0,434,False,0.0,0,0,0,0,0,,40,0,0,0,42583.jpg,0.0,0,0,Pocognoli,0.8,False,15.0,a,19,35,0.0,0,267,267,878,878,0.0,0.0,Pocognoli,0,0.0,0.0,0.0,0.0
434,0,0,0,,,0,77760,0,0,0,0,0.0,0,0,2,1.0,1.0,0,Cristian,0.0,0,0,0.0,435,False,0.0,0,0,0,0,0,,40,0,0,0,77760.jpg,0.0,0,0,Gamboa,1.3,False,16.0,a,19,35,0.0,0,307,307,1285,1285,0.0,0.0,Gamboa,0,0.0,0.0,0.0,0.0
435,0,1,24,,,1,19272,0,0,0,0,0.0,1,339,2,1.6,1.6,7,Gareth,7.0,0,0,2.1,436,True,21.4,0,0,0,0,90,,45,0,0,0,19272.jpg,7.0,0,0,McAuley,10.4,False,23.0,a,19,35,0.0,7,24418,24418,2841,2841,1.6,1.6,McAuley,0,0.0,0.4755555555555555,0.0,0.4755555555555555
436,0,0,0,0.0,0.0,0,43252,0,0,0,0,0.0,0,85,2,0.0,0.0,0,James,0.0,0,0,0.0,437,False,0.0,0,0,0,0,0,Joined Aston Vila on 12/8,45,0,0,0,43252.jpg,0.0,0,0,Chester,0.1,False,4.0,u,19,35,0.0,0,5,5,1221,1221,0.0,0.0,Chester,0,0.0,0.0,0.0,0.0
437,0,0,0,25.0,25.0,0,19151,0,0,0,0,0.0,0,230,2,0.6,0.6,0,Chris,0.0,0,0,0.0,438,False,0.0,0,0,0,0,0,Knee injury - 25% chance of playing,50,0,0,0,19151.jpg,0.0,0,0,Brunt,0.0,False,11.0,d,19,35,0.0,0,12,12,43,43,0.0,0.0,Brunt,0,0.0,0.0,0.0,0.0
438,0,0,14,,,1,14295,0,0,0,0,4.8,0,403,3,1.0,1.0,3,Darren,3.0,0,0,1.2,439,False,6.8,0,0,0,0,90,,45,0,0,0,14295.jpg,3.0,0,0,Fletcher,15.4,False,24.0,a,19,35,0.0,3,4253,4253,12634,12634,0.7,0.7,Fletcher,0,0.10666666666666666,0.1511111111111111,0.0,0.2577777777777778
439,0,0,11,,,1,28468,0,0,0,0,74.8,0,244,3,1.9,1.9,3,Craig,3.0,0,0,8.8,440,False,11.4,0,0,0,0,70,,55,0,0,0,28468.jpg,3.0,0,0,Gardner,0.1,False,8.0,a,19,35,2.0,3,107,107,112,112,0.5,0.5,Gardner,0,1.3599999999999999,0.20727272727272728,0.03636363636363636,1.6036363636363635
440,0,0,2,50.0,50.0,0,18008,0,0,0,0,0.3,0,266,3,0.7,0.7,1,James,1.0,0,0,0.0,441,False,0.0,0,0,0,0,5,,50,0,0,0,18008.jpg,1.0,0,0,Morrison,0.1,False,7.0,a,19,35,0.0,1,34,34,168,168,0.2,0.2,Morrison,0,0.006,0.0,0.0,0.006
441,0,0,9,,,1,55829,0,0,0,0,0.3,0,286,3,1.0,1.0,3,Claudio,3.0,0,0,1.4,442,False,11.6,0,0,0,0,90,,45,0,0,0,55829.jpg,3.0,0,0,Yacob,0.2,False,5.0,a,19,35,2.0,3,332,332,303,303,0.7,0.7,Yacob,0,0.006666666666666666,0.2577777777777778,0.044444444444444446,0.3088888888888889
442,0,0,0,,,0,61538,0,0,0,0,0.0,0,27,3,1.0,1.0,0,Callum,0.0,0,0,0.0,443,False,0.0,0,0,0,0,0,,45,0,0,0,61538.jpg,0.0,0,0,McManaman,0.2,False,19.0,a,19,35,0.0,0,63,63,295,295,0.0,0.0,McManaman,0,0.0,0.0,0.0,0.0
443,1,0,11,,,0,63370,0,0,0,0,14.5,0,336,3,1.4,1.4,4,James,4.0,0,0,3.6,444,False,21.2,0,0,0,0,20,,50,0,0,0,63370.jpg,4.0,0,0,McClean,0.2,False,14.0,a,19,35,0.0,4,604,604,229,229,0.8,0.8,McClean,0,0.29,0.424,0.0,0.714
444,0,0,0,,,0,173809,0,0,0,0,0.0,0,28,3,1.0,1.0,0,Jonathan,0.0,0,0,0.0,445,False,0.0,0,0,0,0,0,,45,0,0,0,173809.jpg,0.0,0,0,Leko,0.4,False,45.0,a,19,35,0.0,0,44,44,755,755,0.0,0.0,Leko,0,0.0,0.0,0.0,0.0
445,0,0,-1,,,1,50229,0,0,0,0,1.2,0,0,3,1.9,1.9,3,Matt,3.0,0,0,1.2,446,False,4.2,0,0,0,0,90,,55,0,0,0,50229.jpg,3.0,0,0,Phillips,0.3,False,10.0,a,19,35,7.0,3,212,212,308,308,0.5,0.5,Phillips,0,0.021818181818181816,0.07636363636363637,0.12727272727272726,0.22545454545454544
446,0,0,0,,,0,11037,0,0,0,0,0.0,0,72,4,1.5,1.5,0,Rickie,0.0,0,0,0.0,447,False,0.0,0,0,0,0,0,,55,0,0,0,11037.jpg,0.0,0,0,Lambert,0.2,False,17.0,a,19,35,0.0,0,145,145,861,861,0.0,0.0,Lambert,0,0.0,0.0,0.0,0.0
447,0,0,-4,,,1,91972,0,0,0,0,2.1,0,226,4,2.0,2.0,2,Saido,2.0,0,0,1.4,448,False,0.0,0,0,0,0,85,,65,0,0,0,91972.jpg,2.0,0,0,Berahino,1.3,False,18.0,a,19,35,15.0,2,989,989,2707,2707,0.3,0.3,Berahino,0,0.03230769230769231,0.0,0.23076923076923078,0.2630769230769231
448,0,2,30,,,1,57134,0,0,0,0,33.8,0,354,4,2.0,2.0,8,Salomón,8.0,0,1,16.2,449,False,39.0,0,0,0,0,90,,65,0,0,0,57134.jpg,8.0,0,0,Rondón,2.8,False,9.0,a,19,35,89.0,8,12729,12729,2435,2435,1.2,1.2,Rondón,0,0.5199999999999999,0.6,1.3692307692307693,2.4892307692307694
449,0,0,16,,,0,60706,0,0,0,0,0.0,0,356,1,3.8,2.8,2,Adrián,2.0,2,0,3.0,450,False,29.8,0,0,0,0,90,,50,0,0,0,60706.jpg,2.0,0,4,San Miguel del Castillo,3.1,False,13.0,a,20,21,0.0,2,3709,3709,1521,1521,0.4,0.4,Adrián,0,0.0,0.596,0.0,0.596
450,0,0,0,,,0,32259,0,0,0,0,0.0,0,56,1,2.7,1.7,0,Darren,0.0,0,0,0.0,451,False,0.0,0,0,0,0,0,,45,0,0,0,32259.jpg,0.0,0,0,Randolph,0.8,False,1.0,a,20,21,0.0,0,155,155,663,663,0.0,0.0,Randolph,0,0.0,0.0,0.0,0.0
451,0,2,27,,,0,8380,0,0,0,0,10.2,1,217,2,2.6,1.6,8,James,8.0,2,1,9.0,452,True,57.0,0,0,0,0,90,,45,0,0,0,8380.jpg,8.0,0,0,Collins,2.1,False,19.0,a,20,21,23.0,8,23985,23985,1119,1119,1.8,1.8,Collins,1,0.22666666666666666,1.2666666666666666,0.5111111111111111,2.0044444444444443
452,0,0,18,,,0,48717,0,0,0,0,0.0,0,294,2,3.2,2.2,1,Winston,1.0,2,0,1.6,453,False,16.4,0,0,0,0,90,,50,0,0,0,48717.jpg,1.0,0,0,Reid,2.3,False,2.0,a,20,21,0.0,1,2315,2315,1500,1500,0.2,0.2,Reid,0,0.0,0.32799999999999996,0.0,0.32799999999999996
453,0,0,0,0.0,0.0,0,55459,0,0,0,0,0.0,0,514,2,0.0,0.0,0,Aaron,0.0,0,0,0.0,454,False,0.0,0,0,0,0,0,Knee injury - Expected back 26 Nov,55,0,0,0,55459.jpg,0.0,0,0,Cresswell,0.4,False,3.0,i,20,21,0.0,0,54,54,1811,1811,0.0,0.0,Cresswell,0,0.0,0.0,0.0,0.0
454,0,0,0,,,0,173792,0,0,0,0,0.0,0,28,2,2.6,1.6,0,Reece,0.0,0,0,0.0,455,False,0.0,0,0,0,0,0,,45,0,0,0,173792.jpg,0.0,0,0,Oxford,0.8,False,35.0,a,20,21,0.0,0,309,309,1064,1064,0.0,0.0,Oxford,0,0.0,0.0,0.0,0.0
455,0,0,0,,,0,40669,0,0,0,0,0.0,0,284,2,3.2,2.2,0,Angelo,0.0,0,0,0.0,456,False,0.0,0,0,0,0,0,,50,0,0,0,40669.jpg,0.0,0,0,Ogbonna,1.5,False,21.0,a,20,21,0.0,0,893,893,2325,2325,0.0,0.0,Ogbonna,0,0.0,0.0,0.0,0.0
456,0,0,12,,,0,113564,0,0,0,0,0.1,0,39,2,2.6,1.6,1,Sam,1.0,1,0,1.9,457,False,18.6,0,0,0,0,39,,45,0,0,0,113564.jpg,1.0,0,0,Byram,0.8,False,22.0,a,20,21,0.0,1,367,367,700,700,0.2,0.2,Byram,0,0.0022222222222222222,0.4133333333333334,0.0,0.4155555555555556
457,0,0,9,,,0,18073,0,0,0,0,4.8,0,581,3,3.3,2.3,2,Mark,2.0,2,0,0.7,458,False,1.4,0,0,0,0,90,,65,0,0,0,18073.jpg,2.0,0,0,Noble,4.6,False,16.0,a,20,21,1.0,2,870,870,5491,5491,0.3,0.3,Noble,0,0.07384615384615384,0.021538461538461538,0.015384615384615385,0.11076923076923076
458,0,0,7,,,0,55037,0,0,0,0,12.5,0,498,3,2.9,1.9,2,Cheikhou,2.0,2,0,3.3,459,False,18.6,0,0,0,0,90,,55,0,0,0,55037.jpg,2.0,0,0,Kouyaté,2.8,False,8.0,a,20,21,2.0,2,1761,1761,3143,3143,0.4,0.4,Kouyaté,0,0.22727272727272727,0.3381818181818182,0.03636363636363636,0.6018181818181818
459,0,0,0,,,0,59779,0,0,0,0,0.0,0,163,3,2.0,1.0,0,Pedro,0.0,0,0,0.0,460,False,0.0,0,0,0,0,0,,45,0,0,0,59779.jpg,0.0,0,0,Obiang,0.3,False,14.0,a,20,21,0.0,0,227,227,486,486,0.0,0.0,Obiang,0,0.0,0.0,0.0,0.0
460,0,0,3,,,0,37901,0,0,0,0,15.7,0,701,3,4.4,3.4,1,Dimitri,1.0,1,0,3.8,461,False,7.6,0,0,0,0,24,,95,0,0,0,37901.jpg,1.0,0,0,Payet,27.7,False,27.0,a,20,21,15.0,1,6838,6838,27537,27537,0.1,0.1,Payet,0,0.16526315789473683,0.08,0.15789473684210525,0.4031578947368421
461,0,0,0,0.0,0.0,0,86934,0,0,0,0,0.0,0,381,3,0.0,0.0,0,Manuel,0.0,0,0,0.0,462,False,0.0,0,0,0,0,0,Knee injury - Expected back 10 Sep,65,0,0,0,86934.jpg,0.0,0,0,Lanzini,0.1,False,10.0,i,20,21,0.0,0,26,26,216,216,0.0,0.0,Lanzini,0,0.0,0.0,0.0,0.0
462,0,0,0,,,0,172567,0,0,0,0,0.0,0,0,3,2.0,1.0,0,Josh,0.0,0,0,0.0,463,False,0.0,0,0,0,0,0,,45,0,0,0,172567.jpg,0.0,0,0,Cullen,0.2,False,39.0,a,20,21,0.0,0,103,103,223,223,0.0,0.0,Cullen,0,0.0,0.0,0.0,0.0
463,0,0,0,,,0,57531,0,0,0,0,0.4,0,452,3,3.5,2.5,0,Michail,0.0,1,0,0.0,464,False,0.0,0,0,0,0,51,,70,0,0,0,57531.jpg,0.0,0,0,Antonio,4.4,False,30.0,a,20,21,0.0,0,408,408,8117,8117,0.0,0.0,Antonio,1,0.005714285714285714,0.0,0.0,0.005714285714285714
464,0,0,7,,,0,43626,0,0,0,0,0.8,0,0,3,2.4,1.4,2,Håvard,2.0,1,0,0.5,465,False,4.0,0,0,0,0,66,,50,0,0,0,43626.jpg,2.0,0,0,Nordtveit,0.2,False,4.0,a,20,21,0.0,2,130,130,230,230,0.4,0.4,Nordtveit,0,0.016,0.08,0.0,0.096
465,0,0,0,75.0,,0,44336,0,0,0,0,0.0,0,0,3,2.1,1.9,0,Sofiane,0.0,0,0,0.0,466,False,0.0,0,0,0,0,0,Hamstring injury - 75% chance of playing,55,0,0,0,44336.jpg,0.0,0,0,Feghouli,4.4,False,7.0,d,20,21,0.0,0,2273,2273,12587,12587,0.0,0.0,Feghouli,0,0.0,0.0,0.0,0.0
466,0,0,4,75.0,75.0,0,59796,0,0,0,0,0.7,0,0,3,2.1,1.4,1,Gökhan,1.0,2,0,0.1,467,False,0.2,0,0,0,0,56,,55,0,0,0,59796.jpg,1.0,0,0,Töre,0.1,False,17.0,a,20,21,0.0,1,99,99,112,112,0.2,0.2,Töre,0,0.012727272727272726,0.0036363636363636364,0.0,0.01636363636363636
467,0,0,7,,,0,40142,0,0,0,0,17.0,0,381,4,3.0,2.0,2,Andy,2.0,2,0,3.2,468,False,10.6,0,0,0,0,90,,65,0,0,0,40142.jpg,2.0,0,0,Carroll,8.6,False,9.0,a,20,21,4.0,2,8954,8954,8579,8579,0.3,0.3,Carroll,0,0.26153846153846155,0.16307692307692306,0.06153846153846154,0.48615384615384616
468,1,0,11,,,0,148179,0,0,0,0,2.1,0,200,4,2.5,1.5,5,Enner,5.0,2,0,5.8,469,False,3.0,0,0,0,0,90,,55,0,0,0,148179.jpg,5.0,0,0,Valencia,3.1,False,11.0,a,20,21,53.0,5,8130,8130,4165,4165,0.9,0.9,Valencia,0,0.038181818181818185,0.05454545454545454,0.9636363636363636,1.0563636363636362
469,0,0,0,0.0,0.0,0,73889,0,0,0,0,0.0,0,286,4,0.0,0.0,0,Diafra,0.0,0,0,0.0,470,False,0.0,0,0,0,0,0,Back injury - Expected back 20 Aug,60,0,0,0,73889.jpg,0.0,0,0,Sakho,0.1,False,15.0,i,20,21,0.0,0,154,154,565,565,0.0,0.0,Sakho,0,0.0,0.0,0.0,0.0
470,0,0,0,,,0,98747,0,0,0,0,0.0,0,0,1,0.0,0.5,0,Nick,0.0,0,0,0.0,471,False,0.0,0,0,0,0,0,,40,0,0,0,98747.jpg,0.0,0,0,Pope,2.6,False,29.0,a,3,90,0.0,0,627,627,1507,1507,0.0,0.0,Pope,0,0.0,0.0,0.0,0.0
471,0,0,0,,,0,1801,0,0,0,0,0.0,0,0,1,0.0,0.5,0,Paul,0.0,0,0,0.0,472,False,0.0,0,0,0,0,0,,40,0,0,0,1801.jpg,0.0,0,0,Robinson,3.3,False,17.0,a,3,90,0.0,0,579,579,2007,2007,0.0,0.0,Robinson,0,0.0,0.0,0.0,0.0
472,0,0,1,,,0,60586,0,0,0,0,1.2,0,0,3,0.9,1.4,1,Johann Berg,1.0,1,0,1.0,473,False,1.0,0,0,0,0,16,,55,0,0,0,60586.jpg,1.0,0,0,Gudmundsson,0.3,False,25.0,a,3,90,8.0,1,34,34,753,753,0.2,0.2,Gudmundsson,0,0.021818181818181816,0.01818181818181818,0.14545454545454545,0.18545454545454546
473,0,0,21,,,0,33871,0,0,0,0,1.2,0,0,2,3.2,1.7,1,Ragnar,1.0,3,0,4.5,474,False,25.8,0,0,0,0,90,,50,0,0,0,33871.jpg,1.0,0,0,Klavan,1.3,False,17.0,a,9,14,18.0,1,2517,2517,1290,1290,0.2,0.2,Klavan,0,0.024,0.516,0.36,0.9
474,0,0,0,100.0,100.0,0,210237,0,0,0,0,0.0,0,0,3,2.4,0.9,0,Marko,0.0,0,0,0.0,475,False,0.0,0,0,0,0,0,,50,0,0,0,210237.jpg,0.0,0,0,Grujic,0.9,False,16.0,a,9,14,0.0,0,356,356,2722,2722,0.0,0.0,Grujic,0,0.0,0.0,0.0,0.0
475,0,0,0,,,0,160729,0,0,0,0,0.0,0,0,2,3.2,3.2,0,Jason,0.0,0,0,0.0,476,False,0.0,0,0,0,0,0,,50,0,0,0,160729.jpg,0.0,0,0,Denayer,0.1,False,28.0,a,10,43,0.0,0,20,20,365,365,0.0,0.0,Denayer,0,0.0,0.0,0.0,0.0
476,0,0,14,,,0,20399,0,0,0,0,0.3,0,0,2,1.1,1.1,2,Antonio,2.0,1,0,2.2,477,False,17.8,0,0,0,0,90,,45,0,0,0,20399.jpg,2.0,0,0,Barragán,0.5,False,17.0,a,12,25,4.0,2,425,425,372,372,0.4,0.4,Barragán,0,0.006666666666666666,0.39555555555555555,0.08888888888888889,0.4911111111111111
477,0,3,30,,,0,42892,0,0,0,0,21.3,1,0,4,1.5,1.5,9,Álvaro,9.0,1,1,9.2,478,True,36.0,0,0,0,0,90,,65,0,0,0,42892.jpg,9.0,0,0,Negredo,14.9,False,10.0,a,12,25,35.0,9,112799,112799,5752,5752,1.4,1.4,Negredo,0,0.3276923076923077,0.5538461538461539,0.5384615384615384,1.4200000000000002
478,0,0,5,,,0,42738,0,0,0,0,0.3,0,0,2,1.1,1.1,1,Juan,1.0,0,0,0.4,479,False,3.4,0,0,0,0,18,,45,0,0,0,42738.jpg,1.0,0,0,Zuñiga,0.8,False,18.0,a,18,57,0.0,1,275,275,1167,1167,0.2,0.2,Zuñiga,0,0.006666666666666666,0.07555555555555556,0.0,0.08222222222222222
479,0,0,0,,,0,97296,0,0,0,0,0.0,0,0,2,0.5,0.5,0,Tommie,0.0,0,0,0.0,480,False,0.0,0,0,0,0,0,,40,0,0,0,97296.jpg,0.0,0,0,Hoban,0.6,False,31.0,a,18,57,0.0,0,165,165,635,635,0.0,0.0,Hoban,0,0.0,0.0,0.0,0.0
480,0,0,0,0.0,0.0,0,86431,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Brice,0.0,0,0,0.0,481,False,0.0,0,0,0,0,0,Foot injury - Expected back 10 Sep,45,0,0,0,86431.jpg,0.0,0,0,Dja Djédjé,0.0,False,26.0,i,18,57,0.0,0,7,7,182,182,0.0,0.0,Dja Djédjé,0,0.0,0.0,0.0,0.0
481,0,0,0,,,0,121599,0,0,0,0,0.0,0,0,3,0.9,0.9,0,Abdoulaye,0.0,0,0,0.0,482,False,0.0,0,0,0,0,0,,50,0,0,0,121599.jpg,0.0,0,0,Doucouré,0.0,False,16.0,a,18,57,0.0,0,9,9,76,76,0.0,0.0,Doucouré,0,0.0,0.0,0.0,0.0
482,0,0,0,,,0,81183,0,0,0,0,0.0,0,0,4,0.5,0.5,0,Matej,0.0,0,0,0.0,483,False,0.0,0,0,0,0,0,,45,0,0,0,81183.jpg,0.0,0,0,Vydra,1.0,False,20.0,a,18,57,0.0,0,550,550,2031,2031,0.0,0.0,Vydra,0,0.0,0.0,0.0,0.0
483,0,0,15,,,0,156074,0,0,0,0,0.4,0,0,2,1.6,2.1,0,Rob,0.0,4,0,3.1,484,False,21.0,0,0,0,0,90,,45,0,0,0,156074.jpg,0.0,0,0,Holding,1.0,False,16.0,a,1,3,10.0,0,574,574,1648,1648,0.0,0.0,Holding,0,0.008888888888888889,0.4666666666666667,0.2222222222222222,0.6977777777777777
484,1,0,23,,,0,41733,0,0,0,0,24.1,0,630,3,3.9,2.4,5,Georginio,5.0,3,0,5.6,485,False,22.4,0,0,0,0,87,,80,0,0,0,41733.jpg,5.0,0,0,Wijnaldum,4.2,False,5.0,a,9,14,9.0,5,1667,1667,7749,7749,0.6,0.6,Wijnaldum,0,0.30125,0.27999999999999997,0.1125,0.69375
485,0,0,0,,,0,205102,0,0,0,0,0.0,0,0,3,0.9,2.4,0,Ramadan,0.0,0,0,0.0,486,False,0.0,0,0,0,0,0,,55,0,0,0,205102.jpg,0.0,0,0,Sobhi,0.8,False,32.0,a,14,110,0.0,0,304,304,4185,4185,0.0,0.0,Sobhi,0,0.0,0.0,0.0,0.0
